,Activity,org:resource,start:timestamp,Complete Timestamp,lifecycle:transition,queue,event_nr,month,hour,timesincecasestart,timesincelastevent,timesincemidnight,weekday,Case ID,case:label,case:amount
13930,W_Call_missing_information,A,2022-08-28 14:36:35+00:00,2022-08-28 14:45:57+00:00,complete,239,24,8,14,70631.05,4475.7,876.5833333333334,7,1645,deviant,34000.0
13931,W_Call_missing_information,A,2022-08-31 18:06:43+00:00,2022-08-31 18:23:03+00:00,complete,208,25,8,18,75161.18333333333,4530.133333333333,1086.7166666666667,3,1645,deviant,34000.0
13932,W_Call_missing_information,A,2022-09-03 15:45:01+00:00,2022-09-03 15:53:24+00:00,complete,196,26,9,15,79339.48333333334,4178.3,945.0166666666667,6,1645,deviant,34000.0
13933,W_Call_missing_information,A,2022-09-06 04:58:58+00:00,2022-09-06 05:11:00+00:00,complete,170,27,9,4,83013.43333333333,3673.95,298.96666666666664,2,1645,deviant,34000.0
13934,W_Call_missing_information,A,2022-09-08 03:27:48+00:00,2022-09-08 04:04:02+00:00,complete,153,28,9,3,85802.26666666666,2788.8333333333335,207.8,4,1645,deviant,34000.0
13935,W_Call_missing_information,A,2022-09-10 04:27:09+00:00,2022-09-10 04:42:07+00:00,complete,132,29,9,4,88741.61666666667,2939.35,267.15,6,1645,deviant,34000.0
13936,O_ACCEPTED,C,2022-09-10 04:42:08+00:00,2022-09-10 06:03:35+00:00,complete,0,30,9,4,88756.6,14.983333333333333,282.1333333333333,6,1645,deviant,34000.0
13937,A_APPROVED,D,2022-09-10 06:03:36+00:00,2022-09-10 06:45:26+00:00,complete,0,31,9,6,88838.06666666667,81.46666666666667,363.6,6,1645,deviant,34000.0
13938,A_REGISTERED,E,2022-09-10 06:45:27+00:00,2022-09-10 07:10:22+00:00,complete,0,32,9,6,88879.91666666667,41.85,405.45,6,1645,deviant,34000.0
13939,A_ACTIVATED,E,2022-09-10 07:10:23+00:00,2022-09-10 08:15:49+00:00,complete,0,33,9,7,88904.85,24.933333333333334,430.3833333333333,6,1645,deviant,34000.0
13940,A_SUBMITTED,D,2022-07-10 16:07:59+00:00,2022-07-10 17:30:36+00:00,complete,0,0,7,16,0.0,0.0,967.9833333333333,7,1646,regular,9000.0
13941,A_PARTLYSUBMITTED,E,2022-07-10 17:30:37+00:00,2022-07-10 18:28:43+00:00,complete,0,1,7,17,82.63333333333334,82.63333333333334,1050.6166666666666,7,1646,regular,9000.0
13942,W_Assess_fraud,A,2022-07-14 08:15:11+00:00,2022-07-14 08:31:50+00:00,complete,249,2,7,8,5287.2,5204.566666666667,495.18333333333334,4,1646,regular,9000.0
13943,A_PREACCEPTED,E,2022-07-14 08:37:29+00:00,2022-07-14 08:55:36+00:00,complete,1,3,7,8,5309.5,22.3,517.4833333333333,4,1646,regular,9000.0
13944,W_Complete_preaccepted_appl,A,2022-07-17 20:08:59+00:00,2022-07-17 20:25:59+00:00,complete,244,4,7,20,10321.0,5011.5,1208.9833333333333,7,1646,regular,9000.0
13945,W_Complete_preaccepted_appl,A,2022-07-21 19:56:03+00:00,2022-07-21 20:06:25+00:00,complete,260,5,7,19,16068.066666666668,5747.066666666667,1196.05,4,1646,regular,9000.0
13946,W_Complete_preaccepted_appl,A,2022-07-25 19:02:10+00:00,2022-07-25 19:09:42+00:00,complete,266,6,7,19,21774.183333333334,5706.116666666667,1142.1666666666667,1,1646,regular,9000.0
13947,W_Complete_preaccepted_appl,A,2022-07-29 15:19:10+00:00,2022-07-29 15:20:07+00:00,complete,273,7,7,15,27311.183333333334,5537.0,919.1666666666666,5,1646,regular,9000.0
13948,W_Complete_preaccepted_appl,A,2022-08-02 09:21:22+00:00,2022-08-02 09:41:00+00:00,complete,267,8,8,9,32713.383333333335,5402.2,561.3666666666667,2,1646,regular,9000.0
13949,W_Complete_preaccepted_appl,A,2022-08-06 00:30:36+00:00,2022-08-06 01:06:58+00:00,complete,266,9,8,0,37942.61666666667,5229.233333333334,30.6,6,1646,regular,9000.0
13950,W_Complete_preaccepted_appl,A,2022-08-10 02:13:27+00:00,2022-08-10 02:35:59+00:00,complete,271,10,8,2,43805.46666666667,5862.85,133.45,3,1646,regular,9000.0
13951,W_Complete_preaccepted_appl,A,2022-08-13 15:06:33+00:00,2022-08-13 15:10:54+00:00,complete,266,11,8,15,48898.566666666666,5093.1,906.55,6,1646,regular,9000.0
13952,W_Complete_preaccepted_appl,A,2022-08-17 05:05:10+00:00,2022-08-17 05:11:36+00:00,complete,269,12,8,5,54057.183333333334,5158.616666666667,305.1666666666667,3,1646,regular,9000.0
13953,W_Complete_preaccepted_appl,A,2022-08-21 05:31:58+00:00,2022-08-21 06:42:23+00:00,complete,265,13,8,5,59843.98333333333,5786.8,331.96666666666664,7,1646,regular,9000.0
13954,A_ACCEPTED,E,2022-08-21 06:42:24+00:00,2022-08-21 07:00:42+00:00,complete,0,14,8,6,59914.416666666664,70.43333333333334,402.4,7,1646,regular,9000.0
13955,A_FINALIZED,E,2022-08-21 07:00:43+00:00,2022-08-21 07:16:45+00:00,complete,0,15,8,7,59932.73333333333,18.316666666666666,420.71666666666664,7,1646,regular,9000.0
13956,O_SELECTED,C,2022-08-21 08:44:34+00:00,2022-08-21 09:27:09+00:00,complete,2,16,8,8,60036.583333333336,103.85,524.5666666666667,7,1646,regular,9000.0
13957,O_CREATED,C,2022-08-21 09:37:49+00:00,2022-08-21 10:11:44+00:00,complete,2,17,8,9,60089.833333333336,53.25,577.8166666666667,7,1646,regular,9000.0
13958,O_SENT,C,2022-08-21 10:11:45+00:00,2022-08-21 10:39:59+00:00,complete,0,18,8,10,60123.76666666667,33.93333333333333,611.75,7,1646,regular,9000.0
13959,W_Call_after_offer,A,2022-08-25 09:54:04+00:00,2022-08-25 10:12:36+00:00,complete,269,19,8,9,65866.08333333333,5742.316666666667,594.0666666666667,4,1646,regular,9000.0
13960,A_DECLINED,E,2022-08-25 10:12:37+00:00,2022-08-25 10:19:48+00:00,complete,0,20,8,10,65884.63333333333,18.55,612.6166666666667,4,1646,regular,9000.0
13961,A_SUBMITTED,E,2022-07-10 18:55:27+00:00,2022-07-10 19:40:49+00:00,complete,0,0,7,18,0.0,0.0,1135.45,7,1647,regular,33000.0
13962,A_PARTLYSUBMITTED,E,2022-07-10 19:40:50+00:00,2022-07-10 20:18:31+00:00,complete,0,1,7,19,45.38333333333333,45.38333333333333,1180.8333333333333,7,1647,regular,33000.0
13963,W_Assess_fraud,A,2022-07-14 10:05:30+00:00,2022-07-14 10:27:19+00:00,complete,248,2,7,10,5230.05,5184.666666666667,605.5,4,1647,regular,33000.0
13964,A_PREACCEPTED,E,2022-07-14 10:27:20+00:00,2022-07-14 10:50:19+00:00,complete,0,3,7,10,5251.883333333333,21.833333333333332,627.3333333333334,4,1647,regular,33000.0
13965,W_Complete_preaccepted_appl,A,2022-07-17 22:44:58+00:00,2022-07-17 23:01:32+00:00,complete,244,4,7,22,10309.516666666666,5057.633333333333,1364.9666666666667,7,1647,regular,33000.0
13966,A_CANCELLED,E,2022-07-17 23:01:33+00:00,2022-07-17 23:40:58+00:00,complete,0,5,7,23,10326.1,16.583333333333332,1381.55,7,1647,regular,33000.0
13967,A_SUBMITTED,D,2022-07-10 21:39:42+00:00,2022-07-10 22:09:15+00:00,complete,0,0,7,21,0.0,0.0,1299.7,7,1648,regular,31000.0
13968,A_PARTLYSUBMITTED,E,2022-07-10 22:09:16+00:00,2022-07-10 22:37:57+00:00,complete,0,1,7,22,29.566666666666666,29.566666666666666,1329.2666666666667,7,1648,regular,31000.0
13969,W_Fix_incomplete_submission,A,2022-07-14 12:14:00+00:00,2022-07-14 12:16:17+00:00,complete,250,2,7,12,5194.3,5164.733333333334,734.0,4,1648,regular,31000.0
13970,W_Fix_incomplete_submission,A,2022-07-18 01:54:10+00:00,2022-07-18 02:07:59+00:00,complete,244,3,7,1,10334.466666666667,5140.166666666667,114.16666666666667,1,1648,regular,31000.0
13971,A_PREACCEPTED,E,2022-07-18 02:16:58+00:00,2022-07-18 02:18:11+00:00,complete,1,4,7,2,10357.266666666666,22.8,136.96666666666667,1,1648,regular,31000.0
13972,W_Complete_preaccepted_appl,A,2022-07-22 01:20:53+00:00,2022-07-22 01:32:51+00:00,complete,256,5,7,1,16061.183333333332,5703.916666666667,80.88333333333334,5,1648,regular,31000.0
13973,A_ACCEPTED,E,2022-07-22 01:41:09+00:00,2022-07-22 01:46:07+00:00,complete,1,6,7,1,16081.45,20.266666666666666,101.15,5,1648,regular,31000.0
13974,A_FINALIZED,E,2022-07-22 02:05:57+00:00,2022-07-22 03:08:20+00:00,complete,1,7,7,2,16106.25,24.8,125.95,5,1648,regular,31000.0
13975,O_SELECTED,C,2022-07-22 04:17:04+00:00,2022-07-22 04:39:04+00:00,complete,1,8,7,4,16237.366666666667,131.11666666666667,257.06666666666666,5,1648,regular,31000.0
13976,O_CREATED,C,2022-07-22 04:39:05+00:00,2022-07-22 04:39:25+00:00,complete,0,9,7,4,16259.383333333333,22.016666666666666,279.0833333333333,5,1648,regular,31000.0
13977,O_SENT,C,2022-07-22 04:39:26+00:00,2022-07-22 04:50:50+00:00,complete,0,10,7,4,16259.733333333334,0.35,279.43333333333334,5,1648,regular,31000.0
13978,W_Call_after_offer,A,2022-07-26 01:49:19+00:00,2022-07-26 01:57:43+00:00,complete,270,11,7,1,21849.616666666665,5589.883333333333,109.31666666666666,2,1648,regular,31000.0
13979,W_Call_after_offer,A,2022-07-29 23:34:08+00:00,2022-07-29 23:45:19+00:00,complete,271,12,7,23,27474.433333333334,5624.816666666667,1414.1333333333334,5,1648,regular,31000.0
13980,W_Call_after_offer,A,2022-08-02 19:36:34+00:00,2022-08-02 19:37:59+00:00,complete,270,13,8,19,32996.86666666667,5522.433333333333,1176.5666666666666,2,1648,regular,31000.0
13981,A_DECLINED,E,2022-08-02 19:38:00+00:00,2022-08-02 20:03:54+00:00,complete,0,14,8,19,32998.3,1.4333333333333333,1178.0,2,1648,regular,31000.0
13982,A_SUBMITTED,D,2022-07-11 00:28:58+00:00,2022-07-11 01:32:39+00:00,complete,0,0,7,0,0.0,0.0,28.966666666666665,1,1649,regular,20000.0
13983,A_PARTLYSUBMITTED,E,2022-07-11 02:23:51+00:00,2022-07-11 02:44:44+00:00,complete,3,1,7,2,114.88333333333334,114.88333333333334,143.85,1,1649,regular,20000.0
13984,W_Assess_fraud,A,2022-07-14 15:02:17+00:00,2022-07-14 15:59:52+00:00,complete,251,2,7,15,5193.316666666667,5078.433333333333,902.2833333333333,4,1649,regular,20000.0
13985,A_PREACCEPTED,E,2022-07-14 16:22:00+00:00,2022-07-14 17:49:55+00:00,complete,2,3,7,16,5273.033333333334,79.71666666666667,982.0,4,1649,regular,20000.0
13986,W_Complete_preaccepted_appl,A,2022-07-18 08:34:40+00:00,2022-07-18 09:51:04+00:00,complete,237,4,7,8,10565.7,5292.666666666667,514.6666666666666,1,1649,regular,20000.0
13987,A_ACCEPTED,E,2022-07-18 09:51:05+00:00,2022-07-18 09:51:11+00:00,complete,0,5,7,9,10642.116666666667,76.41666666666667,591.0833333333334,1,1649,regular,20000.0
13988,A_FINALIZED,D,2022-07-18 09:51:12+00:00,2022-07-18 10:40:36+00:00,complete,0,6,7,9,10642.233333333334,0.11666666666666667,591.2,1,1649,regular,20000.0
13989,O_SELECTED,C,2022-07-18 10:40:37+00:00,2022-07-18 11:59:31+00:00,complete,0,7,7,10,10691.65,49.416666666666664,640.6166666666667,1,1649,regular,20000.0
13990,O_CREATED,C,2022-07-18 12:06:13+00:00,2022-07-18 12:12:15+00:00,complete,1,8,7,12,10777.25,85.6,726.2166666666667,1,1649,regular,20000.0
13991,O_SENT,C,2022-07-18 12:12:16+00:00,2022-07-18 12:20:25+00:00,complete,0,9,7,12,10783.3,6.05,732.2666666666667,1,1649,regular,20000.0
13992,O_SELECTED,C,2022-07-18 12:20:26+00:00,2022-07-18 12:38:13+00:00,complete,0,10,7,12,10791.466666666667,8.166666666666666,740.4333333333333,1,1649,regular,20000.0
13993,O_CREATED,C,2022-07-18 12:50:04+00:00,2022-07-18 13:06:40+00:00,complete,1,11,7,12,10821.1,29.633333333333333,770.0666666666667,1,1649,regular,20000.0
13994,O_SENT,C,2022-07-18 13:22:09+00:00,2022-07-18 14:14:10+00:00,complete,1,12,7,13,10853.183333333332,32.083333333333336,802.15,1,1649,regular,20000.0
13995,O_SELECTED,C,2022-07-18 14:47:32+00:00,2022-07-18 14:56:02+00:00,complete,1,13,7,14,10938.566666666668,85.38333333333334,887.5333333333333,1,1649,regular,20000.0
13996,O_CREATED,C,2022-07-18 14:56:03+00:00,2022-07-18 15:01:14+00:00,complete,0,14,7,14,10947.083333333334,8.516666666666667,896.05,1,1649,regular,20000.0
13997,O_SENT,C,2022-07-18 15:01:15+00:00,2022-07-18 15:21:29+00:00,complete,0,15,7,15,10952.283333333333,5.2,901.25,1,1649,regular,20000.0
13998,O_SELECTED,C,2022-07-18 15:21:30+00:00,2022-07-18 15:24:31+00:00,complete,0,16,7,15,10972.533333333333,20.25,921.5,1,1649,regular,20000.0
13999,O_CREATED,C,2022-07-18 15:24:32+00:00,2022-07-18 15:28:54+00:00,complete,0,17,7,15,10975.566666666668,3.033333333333333,924.5333333333333,1,1649,regular,20000.0
14000,O_SENT,C,2022-07-18 15:28:55+00:00,2022-07-18 16:37:17+00:00,complete,0,18,7,15,10979.95,4.383333333333334,928.9166666666666,1,1649,regular,20000.0
14001,W_Call_after_offer,A,2022-07-22 14:51:10+00:00,2022-07-22 15:03:58+00:00,complete,261,19,7,14,16702.2,5722.25,891.1666666666666,5,1649,regular,20000.0
14002,W_Call_after_offer,A,2022-07-26 12:26:53+00:00,2022-07-26 12:33:05+00:00,complete,270,20,7,12,22317.916666666668,5615.716666666666,746.8833333333333,2,1649,regular,20000.0
14003,W_Call_after_offer,A,2022-07-30 10:05:26+00:00,2022-07-30 10:20:25+00:00,complete,270,21,7,10,27936.466666666667,5618.55,605.4333333333333,6,1649,regular,20000.0
14004,W_Call_after_offer,A,2022-08-03 04:40:52+00:00,2022-08-03 05:09:48+00:00,complete,271,22,8,4,33371.9,5435.433333333333,280.8666666666667,3,1649,regular,20000.0
14005,W_Call_after_offer,A,2022-08-06 19:02:50+00:00,2022-08-06 19:13:57+00:00,complete,266,23,8,19,38553.86666666667,5181.966666666666,1142.8333333333333,6,1649,regular,20000.0
14006,W_Call_after_offer,A,2022-08-10 21:37:38+00:00,2022-08-10 21:44:19+00:00,complete,271,24,8,21,44468.666666666664,5914.8,1297.6333333333334,3,1649,regular,20000.0
14007,O_SENT_BACK,C,2022-08-10 22:16:34+00:00,2022-08-10 22:59:41+00:00,complete,1,25,8,22,44507.6,38.93333333333333,1336.5666666666666,3,1649,regular,20000.0
14008,W_Assess_application,A,2022-08-14 11:30:46+00:00,2022-08-14 11:37:33+00:00,complete,270,26,8,11,49621.8,5114.2,690.7666666666667,7,1649,regular,20000.0
14009,W_Call_missing_information,A,2022-08-18 07:48:17+00:00,2022-08-18 07:50:17+00:00,complete,270,27,8,7,55159.316666666666,5537.516666666666,468.28333333333336,4,1649,regular,20000.0
14010,W_Call_missing_information,A,2022-08-22 08:21:38+00:00,2022-08-22 09:12:54+00:00,complete,272,28,8,8,60952.666666666664,5793.35,501.6333333333333,1,1649,regular,20000.0
14011,W_Call_missing_information,A,2022-08-26 04:47:01+00:00,2022-08-26 04:50:07+00:00,complete,265,29,8,4,66498.05,5545.383333333333,287.01666666666665,5,1649,regular,20000.0
14012,W_Call_missing_information,A,2022-08-29 05:30:34+00:00,2022-08-29 05:32:49+00:00,complete,234,30,8,5,70861.6,4363.55,330.56666666666666,1,1649,regular,20000.0
14013,W_Call_missing_information,A,2022-09-01 06:46:13+00:00,2022-09-01 06:53:56+00:00,complete,205,31,9,6,75257.25,4395.65,406.21666666666664,4,1649,regular,20000.0
14014,W_Call_missing_information,A,2022-09-04 08:30:50+00:00,2022-09-04 08:57:45+00:00,complete,193,32,9,8,79681.86666666667,4424.616666666667,510.8333333333333,7,1649,regular,20000.0
14015,W_Call_missing_information,A,2022-09-06 14:19:29+00:00,2022-09-06 14:43:33+00:00,complete,169,33,9,14,82910.51666666666,3228.65,859.4833333333333,2,1649,regular,20000.0
14016,W_Call_missing_information,A,2022-09-08 17:14:40+00:00,2022-09-08 17:38:59+00:00,complete,147,34,9,17,85965.7,3055.1833333333334,1034.6666666666667,4,1649,regular,20000.0
14017,W_Call_missing_information,A,2022-09-10 15:42:51+00:00,2022-09-10 15:51:47+00:00,complete,132,35,9,15,88753.88333333333,2788.1833333333334,942.85,6,1649,regular,20000.0
14018,W_Call_missing_information,A,2022-09-12 08:38:25+00:00,2022-09-12 08:56:16+00:00,complete,124,36,9,8,91209.45,2455.5666666666666,518.4166666666666,1,1649,regular,20000.0
14019,W_Call_missing_information,A,2022-09-13 19:53:10+00:00,2022-09-13 20:21:58+00:00,complete,103,37,9,19,93324.2,2114.75,1193.1666666666667,2,1649,regular,20000.0
14020,A_DECLINED,D,2022-09-13 20:21:59+00:00,2022-09-13 20:57:36+00:00,complete,0,38,9,20,93353.01666666666,28.816666666666666,1221.9833333333333,2,1649,regular,20000.0
14021,A_SUBMITTED,D,2022-01-20 07:57:45+00:00,2022-01-20 08:20:21+00:00,complete,0,0,1,7,0.0,0.0,477.75,4,165,regular,18000.0
14022,A_PARTLYSUBMITTED,E,2022-01-20 08:20:22+00:00,2022-01-20 08:36:06+00:00,complete,0,1,1,8,22.616666666666667,22.616666666666667,500.3666666666667,4,165,regular,18000.0
14023,W_Assess_fraud,A,2022-01-20 18:13:51+00:00,2022-01-20 18:30:05+00:00,complete,30,2,1,18,616.1,593.4833333333333,1093.85,4,165,regular,18000.0
14024,A_PREACCEPTED,E,2022-01-20 20:45:43+00:00,2022-01-20 21:57:14+00:00,complete,6,3,1,20,767.9666666666667,151.86666666666667,1245.7166666666667,4,165,regular,18000.0
14025,W_Complete_preaccepted_appl,A,2022-01-21 04:13:34+00:00,2022-01-21 05:01:06+00:00,complete,19,4,1,4,1215.8166666666666,447.85,253.56666666666666,5,165,regular,18000.0
14026,W_Complete_preaccepted_appl,A,2022-01-21 13:53:44+00:00,2022-01-21 14:13:01+00:00,complete,24,5,1,13,1795.9833333333333,580.1666666666666,833.7333333333333,5,165,regular,18000.0
14027,W_Complete_preaccepted_appl,A,2022-01-21 21:38:49+00:00,2022-01-21 21:48:05+00:00,complete,26,6,1,21,2261.0666666666666,465.0833333333333,1298.8166666666666,5,165,regular,18000.0
14028,W_Complete_preaccepted_appl,A,2022-01-22 04:52:12+00:00,2022-01-22 05:15:07+00:00,complete,27,7,1,4,2694.45,433.3833333333333,292.2,6,165,regular,18000.0
14029,W_Complete_preaccepted_appl,A,2022-01-22 14:03:16+00:00,2022-01-22 14:58:57+00:00,complete,25,8,1,14,3245.516666666667,551.0666666666667,843.2666666666667,6,165,regular,18000.0
14030,W_Complete_preaccepted_appl,A,2022-01-23 00:53:30+00:00,2022-01-23 01:33:35+00:00,complete,27,9,1,0,3895.75,650.2333333333333,53.5,7,165,regular,18000.0
14031,W_Complete_preaccepted_appl,A,2022-01-23 10:01:04+00:00,2022-01-23 10:52:00+00:00,complete,28,10,1,10,4443.316666666667,547.5666666666667,601.0666666666667,7,165,regular,18000.0
14032,W_Complete_preaccepted_appl,A,2022-01-23 19:18:01+00:00,2022-01-23 20:17:21+00:00,complete,28,11,1,19,5000.266666666666,556.95,1158.0166666666667,7,165,regular,18000.0
14033,A_CANCELLED,D,2022-01-23 21:49:44+00:00,2022-01-23 22:14:48+00:00,complete,6,12,1,21,5151.983333333334,151.71666666666667,1309.7333333333333,7,165,regular,18000.0
14034,A_SUBMITTED,E,2022-07-11 03:17:09+00:00,2022-07-11 04:32:53+00:00,complete,0,0,7,3,0.0,0.0,197.15,1,1650,regular,21000.0
14035,A_PARTLYSUBMITTED,E,2022-07-11 04:32:54+00:00,2022-07-11 05:07:01+00:00,complete,0,1,7,4,75.75,75.75,272.9,1,1650,regular,21000.0
14036,W_Assess_fraud,A,2022-07-14 16:44:28+00:00,2022-07-14 17:07:36+00:00,complete,249,2,7,16,5127.316666666667,5051.566666666667,1004.4666666666667,4,1650,regular,21000.0
14037,A_PREACCEPTED,E,2022-07-14 17:49:55+00:00,2022-07-14 18:18:02+00:00,complete,2,3,7,17,5192.766666666666,65.45,1069.9166666666667,4,1650,regular,21000.0
14038,W_Complete_preaccepted_appl,A,2022-07-18 10:24:16+00:00,2022-07-18 10:43:24+00:00,complete,237,4,7,10,10507.116666666667,5314.35,624.2666666666667,1,1650,regular,21000.0
14039,A_ACCEPTED,D,2022-07-18 10:43:25+00:00,2022-07-18 11:12:19+00:00,complete,0,5,7,10,10526.266666666666,19.15,643.4166666666666,1,1650,regular,21000.0
14040,A_FINALIZED,D,2022-07-18 11:12:20+00:00,2022-07-18 12:35:02+00:00,complete,0,6,7,11,10555.183333333332,28.916666666666668,672.3333333333334,1,1650,regular,21000.0
14041,O_SELECTED,C,2022-07-18 12:38:13+00:00,2022-07-18 12:50:04+00:00,complete,1,7,7,12,10641.066666666668,85.88333333333334,758.2166666666667,1,1650,regular,21000.0
14042,O_CREATED,C,2022-07-18 13:06:40+00:00,2022-07-18 13:22:09+00:00,complete,1,8,7,13,10669.516666666666,28.45,786.6666666666666,1,1650,regular,21000.0
14043,O_SENT,C,2022-07-18 14:14:10+00:00,2022-07-18 14:47:32+00:00,complete,1,9,7,14,10737.016666666666,67.5,854.1666666666666,1,1650,regular,21000.0
14044,W_Call_after_offer,A,2022-07-22 14:05:34+00:00,2022-07-22 14:22:38+00:00,complete,261,10,7,14,16488.416666666668,5751.4,845.5666666666667,5,1650,regular,21000.0
14045,O_SENT_BACK,C,2022-07-22 15:18:17+00:00,2022-07-22 15:41:45+00:00,complete,1,11,7,15,16561.133333333335,72.71666666666667,918.2833333333333,5,1650,regular,21000.0
14046,W_Assess_application,A,2022-07-26 12:33:05+00:00,2022-07-26 13:22:43+00:00,complete,271,12,7,12,22155.933333333334,5594.8,753.0833333333334,2,1650,regular,21000.0
14047,A_DECLINED,D,2022-07-26 13:22:44+00:00,2022-07-26 14:02:31+00:00,complete,0,13,7,13,22205.583333333332,49.65,802.7333333333333,2,1650,regular,21000.0
14048,A_SUBMITTED,E,2022-07-11 06:25:24+00:00,2022-07-11 07:54:05+00:00,complete,1,0,7,6,0.0,0.0,385.4,1,1651,regular,8000.0
14049,A_PARTLYSUBMITTED,E,2022-07-11 07:57:54+00:00,2022-07-11 08:43:32+00:00,complete,1,1,7,7,92.5,92.5,477.9,1,1651,regular,8000.0
14050,W_Assess_fraud,A,2022-07-14 18:16:25+00:00,2022-07-14 18:17:56+00:00,complete,248,2,7,18,5031.016666666666,4938.516666666666,1096.4166666666667,4,1651,regular,8000.0
14051,A_PREACCEPTED,E,2022-07-14 19:14:28+00:00,2022-07-14 20:38:56+00:00,complete,3,3,7,19,5089.066666666667,58.05,1154.4666666666667,4,1651,regular,8000.0
14052,W_Complete_preaccepted_appl,A,2022-07-18 13:45:57+00:00,2022-07-18 14:01:40+00:00,complete,236,4,7,13,10520.55,5431.483333333334,825.95,1,1651,regular,8000.0
14053,W_Complete_preaccepted_appl,A,2022-07-22 13:30:07+00:00,2022-07-22 13:40:54+00:00,complete,259,5,7,13,16264.716666666667,5744.166666666667,810.1166666666667,5,1651,regular,8000.0
14054,W_Complete_preaccepted_appl,A,2022-07-26 09:59:50+00:00,2022-07-26 10:22:02+00:00,complete,270,6,7,9,21814.433333333334,5549.716666666666,599.8333333333334,2,1651,regular,8000.0
14055,A_DECLINED,E,2022-07-26 10:22:03+00:00,2022-07-26 11:04:21+00:00,complete,0,7,7,10,21836.65,22.216666666666665,622.05,2,1651,regular,8000.0
14056,A_SUBMITTED,D,2022-07-11 09:46:06+00:00,2022-07-11 10:50:26+00:00,complete,2,0,7,9,0.0,0.0,586.1,1,1652,regular,20000.0
14057,A_PARTLYSUBMITTED,D,2022-07-11 10:59:44+00:00,2022-07-11 11:17:49+00:00,complete,1,1,7,10,73.63333333333334,73.63333333333334,659.7333333333333,1,1652,regular,20000.0
14058,W_Assess_fraud,A,2022-07-14 19:14:13+00:00,2022-07-14 19:14:17+00:00,complete,249,2,7,19,4888.116666666667,4814.483333333334,1154.2166666666667,4,1652,regular,20000.0
14059,A_PREACCEPTED,D,2022-07-14 20:38:56+00:00,2022-07-14 21:41:55+00:00,complete,3,3,7,20,4972.833333333333,84.71666666666667,1238.9333333333334,4,1652,regular,20000.0
14060,W_Complete_preaccepted_appl,A,2022-07-18 16:29:36+00:00,2022-07-18 17:05:00+00:00,complete,237,4,7,16,10483.5,5510.666666666667,989.6,1,1652,regular,20000.0
14061,W_Complete_preaccepted_appl,A,2022-07-22 15:42:56+00:00,2022-07-22 16:11:03+00:00,complete,262,5,7,15,16196.833333333334,5713.333333333333,942.9333333333333,5,1652,regular,20000.0
14062,W_Complete_preaccepted_appl,A,2022-07-26 13:58:23+00:00,2022-07-26 14:15:29+00:00,complete,271,6,7,13,21852.283333333333,5655.45,838.3833333333333,2,1652,regular,20000.0
14063,A_ACCEPTED,E,2022-07-26 14:15:30+00:00,2022-07-26 14:16:03+00:00,complete,0,7,7,14,21869.4,17.116666666666667,855.5,2,1652,regular,20000.0
14064,A_FINALIZED,E,2022-07-26 14:16:04+00:00,2022-07-26 15:17:11+00:00,complete,0,8,7,14,21869.966666666667,0.5666666666666667,856.0666666666667,2,1652,regular,20000.0
14065,O_SELECTED,C,2022-07-26 17:10:46+00:00,2022-07-26 17:45:44+00:00,complete,4,9,7,17,22044.666666666668,174.7,1030.7666666666667,2,1652,regular,20000.0
14066,O_CREATED,C,2022-07-26 19:27:36+00:00,2022-07-26 19:33:48+00:00,complete,3,10,7,19,22181.5,136.83333333333334,1167.6,2,1652,regular,20000.0
14067,O_SENT,C,2022-07-26 19:36:37+00:00,2022-07-26 21:26:50+00:00,complete,1,11,7,19,22190.516666666666,9.016666666666667,1176.6166666666666,2,1652,regular,20000.0
14068,W_Call_after_offer,A,2022-07-30 17:49:54+00:00,2022-07-30 17:54:22+00:00,complete,273,12,7,17,27843.8,5653.283333333334,1069.9,6,1652,regular,20000.0
14069,A_DECLINED,D,2022-07-30 17:54:23+00:00,2022-07-30 18:04:15+00:00,complete,0,13,7,17,27848.283333333333,4.483333333333333,1074.3833333333334,6,1652,regular,20000.0
14070,A_SUBMITTED,E,2022-07-11 11:36:50+00:00,2022-07-11 12:34:05+00:00,complete,0,0,7,11,0.0,0.0,696.8333333333334,1,1653,regular,38000.0
14071,A_PARTLYSUBMITTED,E,2022-07-11 13:10:23+00:00,2022-07-11 13:28:04+00:00,complete,1,1,7,13,93.55,93.55,790.3833333333333,1,1653,regular,38000.0
14072,W_Fix_incomplete_submission,A,2022-07-14 20:58:10+00:00,2022-07-14 21:38:17+00:00,complete,249,2,7,20,4881.333333333333,4787.783333333334,1258.1666666666667,4,1653,regular,38000.0
14073,A_PREACCEPTED,D,2022-07-15 00:22:42+00:00,2022-07-15 00:48:18+00:00,complete,6,3,7,0,5085.866666666667,204.53333333333333,22.7,5,1653,regular,38000.0
14074,W_Complete_preaccepted_appl,A,2022-07-18 19:45:34+00:00,2022-07-18 20:10:34+00:00,complete,235,4,7,19,10568.733333333334,5482.866666666667,1185.5666666666666,1,1653,regular,38000.0
14075,W_Complete_preaccepted_appl,A,2022-07-22 17:21:23+00:00,2022-07-22 17:32:10+00:00,complete,264,5,7,17,16184.55,5615.816666666667,1041.3833333333334,5,1653,regular,38000.0
14076,W_Complete_preaccepted_appl,A,2022-07-26 15:58:05+00:00,2022-07-26 16:08:45+00:00,complete,270,6,7,15,21861.25,5676.7,958.0833333333334,2,1653,regular,38000.0
