caseid,task,arrive:timestamp,start:timestamp,time:timestamp,role,open_cases,st_tsk_wip,queue,Qty_Completed,Qty_for_MRB,activity_duration,event_nr,hour,lifecycle:transition,month,timesincecasestart,timesincelastevent,timesincemidnight,weekday,attrib_trace,label
18_CF,Laser Marking,2012-01-15 10:50:25,2012-01-15 12:13:53,2012-01-15 14:07:13,ID0998,152,0.06090979182729375,0,1.0,0.0,190.00000062,8,12,complete,1,19453.883333333335,320.45,733.8833333333333,113.33333333333333,"{'Part_Desc_': 'Ballnut', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 29.999999323999997}",deviant
35_CF,Turning & Milling,2012-01-12 11:11:10,2012-01-15 11:46:54,2012-01-15 14:11:50,ID4932,141,0.6491904394757132,20,1.0,0.0,186.99998878999997,3,12,complete,1,15133.566666666668,1335.3833333333334,733.5666666666667,144.93333333333334,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 149.999999973}",deviant
Case235,Turning & Milling,2012-01-14 14:20:29,2012-01-15 07:48:30,2012-01-15 14:16:30,ID4641,156,0.6491904394757132,4,1.0,0.0,330.0,10,20,complete,1,18483.433333333334,2291.1,1203.4333333333334,103.11666666666666,"{'Part_Desc_': 'Flange Bolt', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 13.0}",regular
Case145,Turning,2012-01-15 08:37:44,2012-01-15 09:01:00,2012-01-15 14:33:00,ID0997,153,0,0,35.0,0.0,8.0,2,9,complete,1,19261.0,4263.616666666667,541.0,182.96666666666667,"{'Part_Desc_': 'Ring', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 35.0}",deviant
Case274,Round Grinding,2012-01-15 12:45:57,2012-01-15 13:32:26,2012-01-15 14:34:26,ID4287,152,0.4379336931380108,0,3.0,0.0,60.0,9,13,complete,1,19532.433333333334,377.25,812.4333333333333,98.38333333333334,"{'Part_Desc_': 'Spur Gear', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 3.0}",regular
80_CF,Round Grinding,2012-01-15 08:05:57,2012-01-15 13:11:16,2012-01-15 14:34:54,ID4528,153,0.4379336931380108,1,1.0,0.0,410.00002024,11,10,complete,1,19341.05,337.43333333333334,621.05,83.63333333333334,"{'Part_Desc_': 'Spur Gear', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 12.000000413000002}",regular
82_CF,Turning & Milling,2012-01-12 20:57:07,2012-01-15 12:52:28,2012-01-15 14:49:54,ID4529,147,0.6491904394757132,9,1.0,0.0,190.00000062,5,23,complete,1,15800.65,1318.0333333333333,1400.65,117.43333333333334,"{'Part_Desc_': 'Ballnut', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 29.999999323999997}",deviant
86_CF,Packing,2012-01-15 13:11:16,2012-01-15 13:35:51,2012-01-15 15:12:08,ID4491,151,0.03932151117964534,0,1.0,0.0,410.00002024,12,13,complete,1,19535.85,348.6666666666667,815.85,96.28333333333333,"{'Part_Desc_': 'Spur Gear', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 12.000000413000002}",regular
Case3,Round Grinding,2012-01-15 08:34:57,2012-01-15 09:21:53,2012-01-15 15:15:53,ID0420,153,0.4379336931380108,0,10.0,0.0,60.0,12,9,complete,1,19281.883333333335,94.93333333333334,561.8833333333333,95.5,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 10.0}",regular
Case44,Turn & Mill. & Screw Assem,2012-01-15 07:48:30,2012-01-15 10:48:43,2012-01-15 15:17:43,ID4132,153,0,0,105.00000000000001,0.0,75.0,4,10,complete,1,19368.716666666667,1119.7,648.7166666666667,107.15,"{'Part_Desc_': 'Cast', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 198.0}",regular
Case19,Round Grinding,2012-01-15 04:38:51,2012-01-15 07:47:26,2012-01-15 15:22:26,ID4445,153,0.4379336931380108,0,4.0,0.0,60.0,10,5,complete,1,19026.566666666666,350.76666666666665,306.56666666666666,87.68333333333334,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 33.0}",deviant
36_CF,Turning & Milling,2012-01-12 11:16:39,2012-01-15 13:37:45,2012-01-15 15:42:36,ID4219,141,0.6491904394757132,29,1.0,0.0,120.00000576000001,5,13,complete,1,15180.133333333333,1078.0333333333333,780.1333333333333,124.85,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
Case195,Round Grinding,2012-01-15 07:47:26,2012-01-15 14:34:26,2012-01-15 16:02:26,ID4287,153,0.4379336931380108,2,80.0,0.0,45.0,12,14,complete,1,19567.25,852.8166666666667,847.25,60.63333333333333,"{'Part_Desc_': 'Slip Ring Adapter', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 80.0}",regular
Case43,Turning & Milling,2012-01-15 11:04:36,2012-01-15 14:33:00,2012-01-15 16:09:00,ID0997,152,0.6491904394757132,0,26.0,0.0,60.0,4,12,complete,1,19454.883333333335,162.58333333333334,734.8833333333333,151.1,"{'Part_Desc_': 'Ballnut', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 26.0}",regular
Case274,Laser Marking,2012-01-15 14:34:26,2012-01-15 15:01:02,2012-01-15 16:16:02,ID0998,150,0.06090979182729375,0,3.0,0.0,60.0,10,15,complete,1,19621.033333333333,88.6,901.0333333333333,122.23333333333333,"{'Part_Desc_': 'Spur Gear', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 3.0}",regular
Case20,Turning & Milling,2012-01-14 21:11:39,2012-01-15 07:28:56,2012-01-15 16:25:56,ID4429,155,0.6491904394757132,0,2.0,0.0,17.0,7,1,complete,1,18813.2,3178.35,93.2,129.58333333333334,"{'Part_Desc_': 'Punch Plate', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 170.0}",deviant
Case25,Turning & Milling,2012-01-12 22:33:09,2012-01-15 14:49:54,2012-01-15 16:30:54,ID4529,147,0.6491904394757132,10,2.0,0.0,90.0,5,0,complete,1,15868.85,3837.116666666667,28.85,145.35,"{'Part_Desc_': 'Plug', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 13.0}",deviant
56_CF,Turning & Milling,2012-01-12 13:50:39,2012-01-15 14:11:50,2012-01-15 16:35:24,ID4932,144,0.6491904394757132,21,1.0,0.0,272.99999621999996,3,14,complete,1,15295.566666666668,1364.5833333333333,895.5666666666667,143.56666666666666,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 53.00000260600001}",deviant
18_CF,Flat Grinding,2012-01-15 14:07:13,2012-01-15 14:47:34,2012-01-15 16:44:33,ID4882,150,0.02467232074016962,0,1.0,0.0,190.00000062,9,14,complete,1,19607.566666666666,153.68333333333334,887.5666666666667,116.98333333333333,"{'Part_Desc_': 'Ballnut', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 29.999999323999997}",deviant
Case19,other,2012-01-15 15:22:26,2012-01-15 15:30:32,2012-01-15 16:45:32,ID4493,150,0.0,0,4.0,0.0,60.0,11,15,complete,1,19650.533333333333,623.9666666666667,930.5333333333333,98.68333333333334,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 33.0}",deviant
Case245,Turning & Milling,2012-01-11 21:25:04,2012-01-15 01:11:24,2012-01-15 16:46:24,ID3846,137,0.6491904394757132,20,5.0,0.0,634.0,3,22,complete,1,14294.65,348.96666666666664,1334.65,146.51666666666668,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'B', 'Rework': 'missing', 'Work_Order_Qty': 5.0}",deviant
80_CF,Packing,2012-01-15 14:34:54,2012-01-15 15:20:17,2012-01-15 16:55:50,ID4491,150,0.03932151117964534,0,1.0,0.0,410.00002024,12,15,complete,1,19640.283333333333,299.23333333333335,920.2833333333333,95.55,"{'Part_Desc_': 'Spur Gear', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 12.000000413000002}",regular
Case32,Turning & Milling,2012-01-15 07:28:56,2012-01-15 09:59:21,2012-01-15 17:04:21,ID4167,153,0.6491904394757132,0,20.0,5.0,1072.0,5,9,complete,1,19319.35,682.4166666666666,599.35,98.88333333333334,"{'Part_Desc_': 'Housing', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 400.0}",regular
40_CF,Round Grinding,2012-01-15 07:11:35,2012-01-15 15:22:26,2012-01-15 17:26:30,ID4445,153,0.4379336931380108,1,1.0,0.0,162.999993,11,8,complete,1,19208.616666666665,157.98333333333332,488.6166666666667,124.06666666666666,"{'Part_Desc_': 'Plug', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 12.000000413000002}",regular
Case1,Turning & Milling,2012-01-12 17:07:23,2012-01-15 16:35:24,2012-01-15 17:33:24,ID4932,145,0.6491904394757132,22,8.0,0.0,217.0,2,17,complete,1,15436.866666666667,3448.7,1036.8666666666666,163.96666666666667,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 10.0}",regular
86_CF,Final Inspection Q.C.,2012-01-15 15:12:08,2012-01-15 15:44:45,2012-01-15 17:39:06,ID4618,150,0.2027756360832691,0,1.0,0.0,410.00002024,13,15,complete,1,19664.75,128.9,944.75,114.35,"{'Part_Desc_': 'Spur Gear', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 12.000000413000002}",regular
Case22,Turning & Milling,2012-01-12 01:21:39,2012-01-15 16:46:24,2012-01-15 17:50:24,ID3846,137,0.6491904394757132,21,1.0,0.0,360.0,3,1,complete,1,14489.033333333333,3077.5833333333335,89.03333333333333,150.93333333333334,"{'Part_Desc_': 'Ballnut', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 5.0}",regular
Case62,Turning & Milling,2012-01-12 14:24:23,2012-01-15 15:42:36,2012-01-15 18:18:36,ID4219,145,0.6491904394757132,31,9.0,0.0,66.00000000000001,1,14,complete,1,15264.383333333333,15264.383333333333,864.3833333333333,178.5,"{'Part_Desc_': 'Ballnut', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 9.0}",deviant
Case274,Final Inspection Q.C.,2012-01-15 16:16:02,2012-01-15 16:55:48,2012-01-15 18:32:48,ID4287,150,0.2027756360832691,0,3.0,0.0,60.0,11,16,complete,1,19735.8,114.76666666666667,1015.8,146.08333333333334,"{'Part_Desc_': 'Spur Gear', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 3.0}",regular
Case19,Packing,2012-01-15 16:45:32,2012-01-15 17:35:38,2012-01-15 18:35:38,ID4820,150,0.03932151117964534,0,4.0,0.0,60.0,12,17,complete,1,19775.633333333335,125.1,1055.6333333333334,115.95,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 33.0}",deviant
88_CF,Round Grinding,2012-01-15 10:15:57,2012-01-15 17:26:30,2012-01-15 19:11:50,ID4445,152,0.4379336931380108,1,1.0,0.0,311.00000547999997,10,11,complete,1,19390.283333333333,327.6,670.2833333333333,105.33333333333333,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 33.000000221}",deviant
80_CF,Final Inspection Q.C.,2012-01-15 16:55:50,2012-01-15 17:44:03,2012-01-15 19:37:30,ID4618,150,0.2027756360832691,0,1.0,0.0,410.00002024,13,17,complete,1,19784.05,143.76666666666668,1064.05,113.45,"{'Part_Desc_': 'Spur Gear', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 12.000000413000002}",regular
Case235,Turning & Milling Q.C.,2012-01-15 14:16:30,2012-01-15 17:57:39,2012-01-15 19:37:39,ID4163,150,0.17424826522744796,0,1.0,0.0,330.0,11,17,complete,1,19797.65,1314.2166666666667,1077.65,111.58333333333333,"{'Part_Desc_': 'Flange Bolt', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 13.0}",regular
18_CF,Flat Grinding,2012-01-15 16:44:33,2012-01-15 17:18:22,2012-01-15 19:45:24,ID4882,150,0.02467232074016962,0,1.0,0.0,190.00000062,10,17,complete,1,19758.366666666665,150.8,1038.3666666666666,147.03333333333333,"{'Part_Desc_': 'Ballnut', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 29.999999323999997}",deviant
Case3,Final Inspection Q.C.,2012-01-15 15:15:53,2012-01-15 16:45:32,2012-01-15 19:45:32,ID4493,150,0.2027756360832691,0,10.0,0.0,60.0,13,15,complete,1,19655.466666666667,373.5833333333333,935.4666666666667,111.78333333333333,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 10.0}",regular
68_CF,Turning & Milling,2012-01-12 16:27:57,2012-01-15 17:33:24,2012-01-15 19:55:06,ID4932,146,0.6491904394757132,22,1.0,0.0,186.99998878999997,3,17,complete,1,15449.416666666666,1467.5666666666666,1049.4166666666667,141.7,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 149.999999973}",deviant
Case274,Final Inspection Q.C.,2012-01-15 18:32:48,2012-01-15 19:47:39,2012-01-15 19:57:39,ID4287,150,0.2027756360832691,0,3.0,0.0,60.0,12,19,complete,1,19907.65,171.85,1187.65,142.85,"{'Part_Desc_': 'Spur Gear', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 3.0}",regular
82_CF,Turning & Milling,2012-01-15 14:49:54,2012-01-15 18:05:14,2012-01-15 19:58:36,ID0997,150,0.6491904394757132,0,1.0,0.0,190.00000062,6,18,complete,1,19805.233333333334,4004.5833333333335,1085.2333333333333,113.36666666666666,"{'Part_Desc_': 'Ballnut', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 29.999999323999997}",deviant
37_CF,Turning & Milling,2012-01-12 13:37:06,2012-01-15 18:18:36,2012-01-15 20:18:27,ID4219,144,0.6491904394757132,31,1.0,0.0,120.00000576000001,5,15,complete,1,15320.766666666666,1068.3833333333334,920.7666666666667,119.85,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
Case19,Packing,2012-01-15 18:35:38,2012-01-15 19:27:38,2012-01-15 20:27:38,ID4820,150,0.03932151117964534,0,4.0,0.0,60.0,13,19,complete,1,19887.633333333335,112.0,1167.6333333333334,145.96666666666667,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 33.0}",deviant
Case156,Turning & Milling,2012-01-14 22:40:29,2012-01-15 14:16:30,2012-01-15 20:39:30,ID4641,155,0.6491904394757132,4,45.0,0.0,1.0,3,1,complete,1,18809.8,2280.983333333333,89.8,110.66666666666667,"{'Part_Desc_': 'Drill', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 600.0}",regular
Case100,Turning & Milling,2012-01-12 17:15:59,2012-01-15 20:18:27,2012-01-15 21:06:27,ID4219,146,0.6491904394757132,32,18.0,0.0,1.0,1,17,complete,1,15435.983333333334,15435.983333333334,1035.9833333333333,174.33333333333334,"{'Part_Desc_': 'Ballnut', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 18.0}",deviant
Case120,Turning & Milling,2012-01-13 07:32:33,2012-01-15 16:30:54,2012-01-15 21:19:54,ID4529,152,0.6491904394757132,11,1.0,0.0,377.0,1,7,complete,1,16292.55,16292.55,452.55,180.31666666666666,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 5.0}",regular
Case195,Packing,2012-01-15 16:02:26,2012-01-15 20:27:38,2012-01-15 21:27:38,ID4820,150,0.03932151117964534,0,80.0,0.0,45.0,13,19,complete,1,19914.983333333334,347.73333333333335,1194.9833333333333,78.1,"{'Part_Desc_': 'Slip Ring Adapter', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 80.0}",regular
40_CF,Round Grinding,2012-01-15 17:26:30,2012-01-15 19:11:50,2012-01-15 21:39:33,ID4445,150,0.4379336931380108,1,1.0,0.0,162.999993,12,18,complete,1,19821.4,612.7833333333333,1101.4,147.71666666666667,"{'Part_Desc_': 'Plug', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 12.000000413000002}",regular
Case32,Turning & Milling Q.C.,2012-01-15 17:04:21,2012-01-15 19:45:32,2012-01-15 21:46:32,ID4493,150,0.17424826522744796,0,20.0,5.0,1072.0,6,18,complete,1,19859.883333333335,540.5333333333333,1139.8833333333334,92.95,"{'Part_Desc_': 'Housing', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 400.0}",regular
Case257,Turning & Milling,2012-01-15 04:53:28,2012-01-15 16:25:56,2012-01-15 21:54:56,ID4429,153,0.6491904394757132,1,27.0,0.0,362.99999999999994,8,7,complete,1,19140.833333333332,3450.8,420.8333333333333,125.65,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 150.0}",regular
86_CF,Final Inspection Q.C.,2012-01-15 17:39:06,2012-01-15 19:37:30,2012-01-15 21:57:27,ID4618,150,0.2027756360832691,0,1.0,0.0,410.00002024,14,18,complete,1,19832.8,168.05,1112.8,139.95,"{'Part_Desc_': 'Spur Gear', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 12.000000413000002}",regular
Case259,Turning & Milling,2012-01-13 02:35:39,2012-01-15 11:44:39,2012-01-15 22:05:39,ID4794,149,0.6491904394757132,9,185.0,0.0,1.0,8,6,complete,1,16228.983333333334,1357.6166666666666,388.98333333333335,100.38333333333334,"{'Part_Desc_': 'Drill', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 325.0}",regular
84_CF,Turning & Milling,2012-01-12 22:59:37,2012-01-15 19:55:06,2012-01-15 22:11:22,ID4932,147,0.6491904394757132,22,1.0,0.0,186.99998878999997,3,23,complete,1,15838.616666666667,1676.6166666666666,1438.6166666666666,136.26666666666668,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 149.999999973}",deviant
Case274,Packing,2012-01-15 19:57:39,2012-01-15 21:27:38,2012-01-15 22:27:38,ID4820,150,0.03932151117964534,1,3.0,0.0,60.0,13,21,complete,1,20002.733333333334,95.08333333333333,1282.7333333333333,143.71666666666667,"{'Part_Desc_': 'Spur Gear', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 3.0}",regular
Case116,Round Grinding,2012-01-15 11:45:57,2012-01-15 14:34:54,2012-01-15 22:36:54,ID4528,152,0.4379336931380108,2,97.0,0.0,60.0,8,13,complete,1,19548.55,524.6,828.55,79.88333333333334,"{'Part_Desc_': 'Clamp', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 161.0}",regular
Case44,Turn & Mill. & Screw Assem,2012-01-15 15:17:43,2012-01-15 18:13:55,2012-01-15 22:41:55,ID4132,150,0,0,105.00000000000001,0.0,75.0,5,18,complete,1,19813.916666666668,445.2,1093.9166666666667,99.53333333333333,"{'Part_Desc_': 'Cast', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 198.0}",regular
Case3,Final Inspection Q.C.,2012-01-15 19:45:32,2012-01-15 21:46:32,2012-01-15 22:46:32,ID4493,150,0.2027756360832691,1,10.0,0.0,60.0,14,20,complete,1,19927.4,271.93333333333334,1207.4,137.48333333333332,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 10.0}",regular
Case235,Turning & Milling Q.C.,2012-01-15 19:37:39,2012-01-15 21:49:39,2012-01-15 22:49:39,ID4163,150,0.17424826522744796,0,1.0,0.0,330.0,12,21,complete,1,20029.65,232.0,1309.65,110.41666666666667,"{'Part_Desc_': 'Flange Bolt', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 13.0}",regular
Case95,Turning & Milling,2012-01-13 13:34:15,2012-01-15 21:19:54,2012-01-15 23:03:54,ID4529,154,0.6491904394757132,12,2.0,0.0,1.0,1,13,complete,1,16654.25,16654.25,814.25,173.3,"{'Part_Desc_': 'Punch Holder', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 305.0}",regular
18_CF,Flat Grinding,2012-01-15 19:45:24,2012-01-15 20:55:35,2012-01-15 23:24:49,ID4882,150,0.02467232074016962,0,1.0,0.0,190.00000062,11,20,complete,1,19975.583333333332,217.21666666666667,1255.5833333333333,149.23333333333332,"{'Part_Desc_': 'Ballnut', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 29.999999323999997}",deviant
Case192,Turning & Milling,2012-01-12 04:03:39,2012-01-15 17:50:24,2012-01-15 23:30:24,ID3846,139,0.6491904394757132,21,60.0,0.0,139.0,10,6,complete,1,14763.933333333332,1085.2166666666667,363.93333333333334,124.86666666666666,"{'Part_Desc_': 'Piston', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 200.0}",deviant
82_CF,Turning & Milling Q.C.,2012-01-15 19:58:36,2012-01-15 22:19:02,2012-01-16 00:13:39,ID4287,150,0.17424826522744796,0,1.0,0.0,190.00000062,7,22,complete,1,20059.033333333333,253.8,1339.0333333333333,114.61666666666666,"{'Part_Desc_': 'Ballnut', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 29.999999323999997}",deviant
80_CF,Final Inspection Q.C.,2012-01-15 19:37:30,2012-01-15 21:57:27,2012-01-16 00:17:02,ID4618,150,0.2027756360832691,1,1.0,0.0,410.00002024,14,20,complete,1,19932.25,148.2,1212.25,139.58333333333334,"{'Part_Desc_': 'Spur Gear', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 12.000000413000002}",regular
Case90,Turning & Milling,2012-01-15 11:44:39,2012-01-15 17:04:21,2012-01-16 00:26:21,ID4167,152,0.6491904394757132,0,176.0,0.0,60.0,2,13,complete,1,19535.65,3437.25,815.65,176.23333333333332,"{'Part_Desc_': 'Drum', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 200.0}",regular
Case3,Packing,2012-01-15 22:46:32,2012-01-15 23:27:30,2012-01-16 00:27:30,ID4820,148,0.03932151117964534,0,10.0,0.0,60.0,15,23,complete,1,20127.5,200.1,1407.5,140.65,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 10.0}",regular
Case75,Turning & Milling,2012-01-12 18:47:10,2012-01-15 21:06:27,2012-01-16 00:31:27,ID4219,147,0.6491904394757132,32,9.0,0.0,60.0,3,19,complete,1,15554.266666666666,1103.2833333333333,1154.2666666666667,135.63333333333333,"{'Part_Desc_': 'Ballnut', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 10.0}",regular
88_CF,other,2012-01-15 19:11:50,2012-01-15 22:46:32,2012-01-16 00:45:21,ID4493,150,0.0,1,1.0,0.0,311.00000547999997,11,20,complete,1,19944.233333333334,553.95,1224.2333333333333,118.81666666666666,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 33.000000221}",deviant
Case1,Turning & Milling,2012-01-15 17:33:24,2012-01-16 00:26:21,2012-01-16 00:48:21,ID4167,150,0.6491904394757132,0,8.0,0.0,217.0,3,18,complete,1,19824.0,4387.133333333333,1104.0,152.8,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 10.0}",regular
Case223,Turning & Milling,2012-01-13 12:47:07,2012-01-15 23:03:54,2012-01-16 00:53:54,ID4529,153,0.6491904394757132,12,18.0,0.0,49.99999999999999,5,16,complete,1,16823.4,1961.8833333333334,983.4,101.55,"{'Part_Desc_': 'Ballnut', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 29.999999999999996}",deviant
Case240,Turning & Milling,2012-01-15 12:52:28,2012-01-15 21:54:56,2012-01-16 01:04:56,ID4429,152,0.6491904394757132,1,1.0,0.0,195.0,3,14,complete,1,19571.766666666666,3797.0,851.7666666666667,153.1,"{'Part_Desc_': 'Bearing', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 163.0}",regular
Case11,Turning & Milling,2012-01-14 22:43:35,2012-01-15 20:39:30,2012-01-16 02:14:30,ID4641,155,0.6491904394757132,3,97.0,0.0,178.0,12,3,complete,1,18940.716666666667,372.1333333333333,220.71666666666667,81.51666666666667,"{'Part_Desc_': 'Spur Gear', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 100.0}",regular
86_CF,Final Inspection Q.C.,2012-01-15 21:57:27,2012-01-16 00:17:02,2012-01-16 02:34:27,ID4618,149,0.2027756360832691,1,1.0,0.0,410.00002024,15,23,complete,1,20100.716666666667,267.9166666666667,1380.7166666666667,137.41666666666666,"{'Part_Desc_': 'Spur Gear', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 12.000000413000002}",regular
40_CF,Round Grinding,2012-01-15 21:39:33,2012-01-16 00:13:39,2012-01-16 02:43:56,ID4287,149,0.4379336931380108,0,1.0,0.0,162.999993,13,22,complete,1,20097.0,275.6,1377.0,150.28333333333333,"{'Part_Desc_': 'Plug', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 12.000000413000002}",regular
41_CF,Turning & Milling,2012-01-12 17:56:53,2012-01-16 00:31:27,2012-01-16 02:46:24,ID4219,146,0.6491904394757132,33,1.0,0.0,120.00000576000001,5,19,complete,1,15577.666666666666,831.6166666666667,1177.6666666666667,134.95,"{'Part_Desc_': 'Compound Dies', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 18.00000005}",deviant
Case273,Round Grinding,2012-01-15 13:27:57,2012-01-15 22:36:54,2012-01-16 02:55:54,ID4528,151,0.4379336931380108,0,1.0,0.0,189.0,11,14,complete,1,19580.5,281.73333333333335,860.5,121.11666666666666,"{'Part_Desc_': 'Spur Gear', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 12.0}",regular
88_CF,Packing,2012-01-16 00:45:21,2012-01-16 00:59:32,2012-01-16 03:21:20,ID4820,147,0.03932151117964534,0,1.0,0.0,311.00000547999997,12,0,complete,1,20219.533333333333,275.3,59.53333333333333,141.8,"{'Part_Desc_': 'Cable Head', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 33.000000221}",deviant
18_CF,Lapping,2012-01-15 23:24:49,2012-01-16 00:47:43,2012-01-16 03:22:09,ID4882,148,0.12336160370084812,0,1.0,0.0,190.00000062,12,0,complete,1,20207.716666666667,232.13333333333333,47.71666666666667,154.43333333333334,"{'Part_Desc_': 'Ballnut', 'Report_Type': 'S', 'Rework': 'missing', 'Work_Order_Qty': 29.999999323999997}",deviant
Case195,Final Inspection Q.C.,2012-01-15 21:27:38,2012-01-16 02:43:56,2012-01-16 03:28:56,ID4287,149,0.2027756360832691,0,80.0,0.0,45.0,14,23,complete,1,20109.133333333335,194.15,1389.1333333333334,96.21666666666667,"{'Part_Desc_': 'Slip Ring Adapter', 'Report_Type': 'D', 'Rework': 'missing', 'Work_Order_Qty': 80.0}",regular
