,trace_id,amount,prefix_1,Unnamed: 0_1,event_nr_1,hour_1,lifecycle:transition_1,month_1,org:resource_1,queue_1,relative_timestamp_from_previous_activity_1,relative_timestamp_from_start_1,start:timestamp_1,time:timestamp_1,timesincecasestart_1,timesincelastevent_1,timesincemidnight_1,weekday_1,prefix_2,Unnamed: 0_2,event_nr_2,hour_2,lifecycle:transition_2,month_2,org:resource_2,queue_2,relative_timestamp_from_previous_activity_2,relative_timestamp_from_start_2,start:timestamp_2,time:timestamp_2,timesincecasestart_2,timesincelastevent_2,timesincemidnight_2,weekday_2,prefix_3,Unnamed: 0_3,event_nr_3,hour_3,lifecycle:transition_3,month_3,org:resource_3,queue_3,relative_timestamp_from_previous_activity_3,relative_timestamp_from_start_3,start:timestamp_3,time:timestamp_3,timesincecasestart_3,timesincelastevent_3,timesincemidnight_3,weekday_3,prefix_4,Unnamed: 0_4,event_nr_4,hour_4,lifecycle:transition_4,month_4,org:resource_4,queue_4,relative_timestamp_from_previous_activity_4,relative_timestamp_from_start_4,start:timestamp_4,time:timestamp_4,timesincecasestart_4,timesincelastevent_4,timesincemidnight_4,weekday_4,prefix_5,Unnamed: 0_5,event_nr_5,hour_5,lifecycle:transition_5,month_5,org:resource_5,queue_5,relative_timestamp_from_previous_activity_5,relative_timestamp_from_start_5,start:timestamp_5,time:timestamp_5,timesincecasestart_5,timesincelastevent_5,timesincemidnight_5,weekday_5,prefix_6,Unnamed: 0_6,event_nr_6,hour_6,lifecycle:transition_6,month_6,org:resource_6,queue_6,relative_timestamp_from_previous_activity_6,relative_timestamp_from_start_6,start:timestamp_6,time:timestamp_6,timesincecasestart_6,timesincelastevent_6,timesincemidnight_6,weekday_6,prefix_7,Unnamed: 0_7,event_nr_7,hour_7,lifecycle:transition_7,month_7,org:resource_7,queue_7,relative_timestamp_from_previous_activity_7,relative_timestamp_from_start_7,start:timestamp_7,time:timestamp_7,timesincecasestart_7,timesincelastevent_7,timesincemidnight_7,weekday_7,prefix_8,Unnamed: 0_8,event_nr_8,hour_8,lifecycle:transition_8,month_8,org:resource_8,queue_8,relative_timestamp_from_previous_activity_8,relative_timestamp_from_start_8,start:timestamp_8,time:timestamp_8,timesincecasestart_8,timesincelastevent_8,timesincemidnight_8,weekday_8,prefix_9,Unnamed: 0_9,event_nr_9,hour_9,lifecycle:transition_9,month_9,org:resource_9,queue_9,relative_timestamp_from_previous_activity_9,relative_timestamp_from_start_9,start:timestamp_9,time:timestamp_9,timesincecasestart_9,timesincelastevent_9,timesincemidnight_9,weekday_9,prefix_10,Unnamed: 0_10,event_nr_10,hour_10,lifecycle:transition_10,month_10,org:resource_10,queue_10,relative_timestamp_from_previous_activity_10,relative_timestamp_from_start_10,start:timestamp_10,time:timestamp_10,timesincecasestart_10,timesincelastevent_10,timesincemidnight_10,weekday_10,prefix_11,Unnamed: 0_11,event_nr_11,hour_11,lifecycle:transition_11,month_11,org:resource_11,queue_11,relative_timestamp_from_previous_activity_11,relative_timestamp_from_start_11,start:timestamp_11,time:timestamp_11,timesincecasestart_11,timesincelastevent_11,timesincemidnight_11,weekday_11,prefix_12,Unnamed: 0_12,event_nr_12,hour_12,lifecycle:transition_12,month_12,org:resource_12,queue_12,relative_timestamp_from_previous_activity_12,relative_timestamp_from_start_12,start:timestamp_12,time:timestamp_12,timesincecasestart_12,timesincelastevent_12,timesincemidnight_12,weekday_12,prefix_13,Unnamed: 0_13,event_nr_13,hour_13,lifecycle:transition_13,month_13,org:resource_13,queue_13,relative_timestamp_from_previous_activity_13,relative_timestamp_from_start_13,start:timestamp_13,time:timestamp_13,timesincecasestart_13,timesincelastevent_13,timesincemidnight_13,weekday_13,prefix_14,Unnamed: 0_14,event_nr_14,hour_14,lifecycle:transition_14,month_14,org:resource_14,queue_14,relative_timestamp_from_previous_activity_14,relative_timestamp_from_start_14,start:timestamp_14,time:timestamp_14,timesincecasestart_14,timesincelastevent_14,timesincemidnight_14,weekday_14,prefix_15,Unnamed: 0_15,event_nr_15,hour_15,lifecycle:transition_15,month_15,org:resource_15,queue_15,relative_timestamp_from_previous_activity_15,relative_timestamp_from_start_15,start:timestamp_15,time:timestamp_15,timesincecasestart_15,timesincelastevent_15,timesincemidnight_15,weekday_15,prefix_16,Unnamed: 0_16,event_nr_16,hour_16,lifecycle:transition_16,month_16,org:resource_16,queue_16,relative_timestamp_from_previous_activity_16,relative_timestamp_from_start_16,start:timestamp_16,time:timestamp_16,timesincecasestart_16,timesincelastevent_16,timesincemidnight_16,weekday_16,prefix_17,Unnamed: 0_17,event_nr_17,hour_17,lifecycle:transition_17,month_17,org:resource_17,queue_17,relative_timestamp_from_previous_activity_17,relative_timestamp_from_start_17,start:timestamp_17,time:timestamp_17,timesincecasestart_17,timesincelastevent_17,timesincemidnight_17,weekday_17,prefix_18,Unnamed: 0_18,event_nr_18,hour_18,lifecycle:transition_18,month_18,org:resource_18,queue_18,relative_timestamp_from_previous_activity_18,relative_timestamp_from_start_18,start:timestamp_18,time:timestamp_18,timesincecasestart_18,timesincelastevent_18,timesincemidnight_18,weekday_18,prefix_19,Unnamed: 0_19,event_nr_19,hour_19,lifecycle:transition_19,month_19,org:resource_19,queue_19,relative_timestamp_from_previous_activity_19,relative_timestamp_from_start_19,start:timestamp_19,time:timestamp_19,timesincecasestart_19,timesincelastevent_19,timesincemidnight_19,weekday_19,prefix_20,Unnamed: 0_20,event_nr_20,hour_20,lifecycle:transition_20,month_20,org:resource_20,queue_20,relative_timestamp_from_previous_activity_20,relative_timestamp_from_start_20,start:timestamp_20,time:timestamp_20,timesincecasestart_20,timesincelastevent_20,timesincemidnight_20,weekday_20,label
259,GEN259,23652.029296875,A_SUBMITTED,,,,,,E,,,80421.6171875,,1662841214.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,80421.6171875,,1662851130.0,,,,,W_Assess_fraud,,,,,,A,,,80421.6171875,,1663024334.0,,,,,A_PREACCEPTED,,,,,,E,,,80421.6171875,,1663024334.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,80421.6171875,,1663226551.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,80421.6171875,,1663422914.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,80421.6171875,,1663578798.0000002,,,,,W_Complete_preaccepted_appl,,,,,,A,,,80421.6171875,,1663717136.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,80421.6171875,,1663858730.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,80421.6171875,,1663993758.0,,,,,A_ACCEPTED,,,,,,D,,,80421.6171875,,1664015009.0,,,,,A_FINALIZED,,,,,,D,,,80421.6171875,,1664026159.0,,,,,O_SELECTED,,,,,,C,,,80421.6171875,,1664041680.0,,,,,O_CREATED,,,,,,C,,,80421.6171875,,1664052194.0,,,,,O_SENT,,,,,,C,,,80421.6171875,,1664065936.0,,,,,W_Call_after_offer,,,,,,C,,,80421.6171875,,1664158373.0,,,,,W_Call_after_offer,,,,,,C,,,80421.6171875,,1664253639.0,,,,,W_Assess_application,,,,,,C,,,80421.6171875,,1664328383.0,,,,,W_Assess_application,,,,,,A,,,80421.6171875,,1664440096.0,,,,,W_Call_missing_information,,,,,,A,,,80421.6171875,,1664553458.0,,,,,regular
260,GEN260,18603.873046875,A_SUBMITTED,,,,,,E,,,148489.03125,,1666920602.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,148489.03125,,1666920602.0,,,,,W_Assess_fraud,,,,,,A,,,148489.03125,,1667133587.0,,,,,A_PREACCEPTED,,,,,,D,,,148489.03125,,1667143589.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,148489.03125,,1667339129.0,,,,,A_ACCEPTED,,,,,,D,,,148489.03125,,1667347156.0,,,,,A_FINALIZED,,,,,,E,,,148489.03125,,1667350793.0,,,,,O_SELECTED,,,,,,C,,,148489.03125,,1667351816.0,,,,,O_CREATED,,,,,,C,,,148489.03125,,1667351931.0,,,,,O_SENT,,,,,,C,,,148489.03125,,1667357789.0,,,,,W_Call_after_offer,,,,,,A,,,148489.03125,,1667494878.0,,,,,W_Call_after_offer,,,,,,A,,,148489.03125,,1667615877.0,,,,,W_Call_after_offer,,,,,,C,,,148489.03125,,1667747694.0,,,,,W_Call_after_offer,,,,,,A,,,148489.03125,,1667981306.0,,,,,W_Call_after_offer,,,,,,A,,,148489.03125,,1668237591.0,,,,,W_Call_after_offer,,,,,,C,,,148489.03125,,1668440564.9999998,,,,,W_Call_after_offer,,,,,,C,,,148489.03125,,1668521477.0000002,,,,,W_Call_after_offer,,,,,,C,,,148489.03125,,1668541450.0,,,,,W_Call_after_offer,,,,,,C,,,148489.03125,,1668571157.0,,,,,W_Call_after_offer,,,,,,A,,,148489.03125,,1668709011.0,,,,,regular
261,GEN261,20479.357421875,A_SUBMITTED,,,,,,E,,,110641.625,,1664649758.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,110641.625,,1664656109.0,,,,,W_Assess_fraud,,,,,,A,,,110641.625,,1664821099.0,,,,,A_PREACCEPTED,,,,,,E,,,110641.625,,1664861945.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,110641.625,,1665043174.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,110641.625,,1665192406.0,,,,,A_CANCELLED,,,,,,E,,,110641.625,,1665217458.0,,,,,0,,,,,,0,,,49805.12109375,,1661616410.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661722831.0,,,,,0,,,,,,0,,,49805.12109375,,1661741263.0,,,,,0,,,,,,0,,,49805.12109375,,1661757591.0,,,,,0,,,,,,0,,,49805.12109375,,1661806399.9999998,,,,,0,,,,,,0,,,49805.12109375,,1661902904.0,,,,,0,,,,,,0,,,49805.12109375,,1662023352.0,,,,,0,,,,,,0,,,49805.12109375,,1662146808.0,,,,,regular
262,GEN262,21920.966796875004,A_SUBMITTED,,,,,,E,,,114352.8359375,,1664872431.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,114352.8359375,,1664872431.0,,,,,W_Assess_fraud,,,,,,A,,,114352.8359375,,1665027570.0,,,,,A_PREACCEPTED,,,,,,D,,,114352.8359375,,1665027570.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,114352.8359375,,1665153194.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,114352.8359375,,1665231035.0,,,,,A_ACCEPTED,,,,,,D,,,114352.8359375,,1665231035.0,,,,,A_FINALIZED,,,,,,E,,,114352.8359375,,1665245123.0,,,,,O_SELECTED,,,,,,C,,,114352.8359375,,1665259815.0,,,,,O_CREATED,,,,,,C,,,114352.8359375,,1665271667.0,,,,,O_SENT,,,,,,C,,,114352.8359375,,1665281734.0,,,,,W_Call_after_offer,,,,,,A,,,114352.8359375,,1665420142.0,,,,,W_Call_after_offer,,,,,,A,,,114352.8359375,,1665444278.0,,,,,W_Call_after_offer,,,,,,A,,,114352.8359375,,1665493957.0,,,,,W_Call_after_offer,,,,,,A,,,114352.8359375,,1665534641.0,,,,,O_SELECTED,,,,,,C,,,114352.8359375,,1665567721.0,,,,,O_SENT,,,,,,C,,,114352.8359375,,1665599746.9999998,,,,,W_Call_after_offer,,,,,,A,,,114352.8359375,,1665665612.0,,,,,W_Call_after_offer,,,,,,A,,,114352.8359375,,1665749629.9999998,,,,,W_Assess_application,,,,,,A,,,114352.8359375,,1665865048.0,,,,,regular
263,GEN263,17512.68359375,A_SUBMITTED,,,,,,E,,,114829.328125,,1664901020.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,114829.328125,,1664904151.0,,,,,W_Assess_fraud,,,,,,A,,,114829.328125,,1665051889.0,,,,,A_PREACCEPTED,,,,,,E,,,114829.328125,,1665075379.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,114829.328125,,1665222848.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,114829.328125,,1665383608.0000002,,,,,W_Complete_preaccepted_appl,,,,,,A,,,114829.328125,,1665535667.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,114829.328125,,1665605224.0,,,,,A_DECLINED,,,,,,D,,,114829.328125,,1665614241.0000002,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661722831.0,,,,,0,,,,,,0,,,49805.12109375,,1661741263.0,,,,,0,,,,,,0,,,49805.12109375,,1661757591.0,,,,,0,,,,,,0,,,49805.12109375,,1661806399.9999998,,,,,0,,,,,,0,,,49805.12109375,,1661902904.0,,,,,0,,,,,,0,,,49805.12109375,,1662023352.0,,,,,0,,,,,,0,,,49805.12109375,,1662146808.0,,,,,regular
264,GEN264,22435.86328125,A_SUBMITTED,,,,,,E,,,96360.65625,,1663792900.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,96360.65625,,1663799163.0,,,,,W_Assess_fraud,,,,,,A,,,96360.65625,,1664021328.0,,,,,A_PREACCEPTED,,,,,,E,,,96360.65625,,1664026277.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,96360.65625,,1664287518.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,96360.65625,,1664536875.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,96360.65625,,1664770663.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,96360.65625,,1664993481.0,,,,,A_ACCEPTED,,,,,,D,,,96360.65625,,1665031833.0,,,,,A_FINALIZED,,,,,,D,,,96360.65625,,1665043437.0,,,,,O_SELECTED,,,,,,C,,,96360.65625,,1665054682.0,,,,,O_CREATED,,,,,,C,,,96360.65625,,1665063295.0,,,,,O_SENT,,,,,,C,,,96360.65625,,1665071521.0,,,,,W_Call_after_offer,,,,,,C,,,96360.65625,,1665292200.0,,,,,O_CREATED,,,,,,C,,,96360.65625,,1665480979.9999998,,,,,O_SENT,,,,,,C,,,96360.65625,,1665541960.0,,,,,O_SELECTED,,,,,,C,,,96360.65625,,1665660082.0,,,,,O_SELECTED,,,,,,C,,,96360.65625,,1665744689.0,,,,,O_CREATED,,,,,,C,,,96360.65625,,1665849056.0,,,,,O_SENT,,,,,,C,,,96360.65625,,1665997149.0,,,,,regular
265,GEN265,17492.24609375,A_SUBMITTED,,,,,,E,,,131271.171875,,1665887582.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,131271.171875,,1665891725.0,,,,,W_Assess_fraud,,,,,,A,,,131271.171875,,1666106387.0,,,,,A_PREACCEPTED,,,,,,E,,,131271.171875,,1666109592.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,131271.171875,,1666338660.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,131271.171875,,1666565794.0,,,,,A_DECLINED,,,,,,E,,,131271.171875,,1666569871.0,,,,,0,,,,,,0,,,49805.12109375,,1661616410.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661722831.0,,,,,0,,,,,,0,,,49805.12109375,,1661741263.0,,,,,0,,,,,,0,,,49805.12109375,,1661757591.0,,,,,0,,,,,,0,,,49805.12109375,,1661806399.9999998,,,,,0,,,,,,0,,,49805.12109375,,1661902904.0,,,,,0,,,,,,0,,,49805.12109375,,1662023352.0,,,,,0,,,,,,0,,,49805.12109375,,1662146808.0,,,,,regular
266,GEN266,18692.822265625,A_SUBMITTED,,,,,,E,,,123388.015625,,1665414541.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,123388.015625,,1665419840.0,,,,,W_Assess_fraud,,,,,,A,,,123388.015625,,1665601012.0,,,,,A_PREACCEPTED,,,,,,E,,,123388.015625,,1665617115.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,123388.015625,,1665814297.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,123388.015625,,1666024775.0,,,,,A_CANCELLED,,,,,,E,,,123388.015625,,1666024775.0,,,,,0,,,,,,0,,,49805.12109375,,1661616410.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661722831.0,,,,,0,,,,,,0,,,49805.12109375,,1661741263.0,,,,,0,,,,,,0,,,49805.12109375,,1661757591.0,,,,,0,,,,,,0,,,49805.12109375,,1661806399.9999998,,,,,0,,,,,,0,,,49805.12109375,,1661902904.0,,,,,0,,,,,,0,,,49805.12109375,,1662023352.0,,,,,0,,,,,,0,,,49805.12109375,,1662146808.0,,,,,regular
267,GEN267,19840.314453125004,A_SUBMITTED,,,,,,E,,,118482.21875,,1665123406.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,118482.21875,,1665128289.0,,,,,W_Assess_fraud,,,,,,A,,,118482.21875,,1665317378.0,,,,,A_PREACCEPTED,,,,,,E,,,118482.21875,,1665333927.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,118482.21875,,1665536055.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,118482.21875,,1665755905.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,118482.21875,,1665980244.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,118482.21875,,1666200850.0,,,,,A_ACCEPTED,,,,,,D,,,118482.21875,,1666207080.0,,,,,A_FINALIZED,,,,,,E,,,118482.21875,,1666213840.0,,,,,O_SELECTED,,,,,,C,,,118482.21875,,1666221630.0,,,,,O_CREATED,,,,,,C,,,118482.21875,,1666230459.0,,,,,O_SENT,,,,,,C,,,118482.21875,,1666233939.0,,,,,O_SELECTED,,,,,,C,,,118482.21875,,1666322349.0,,,,,O_CREATED,,,,,,C,,,118482.21875,,1666371578.0,,,,,O_SENT,,,,,,C,,,118482.21875,,1666436315.0000002,,,,,W_Call_after_offer,,,,,,A,,,118482.21875,,1666734822.0,,,,,W_Call_after_offer,,,,,,A,,,118482.21875,,1666951391.0,,,,,W_Call_after_offer,,,,,,A,,,118482.21875,,1667154910.0,,,,,W_Call_after_offer,,,,,,A,,,118482.21875,,1667450185.0,,,,,regular
268,GEN268,17207.35546875,A_SUBMITTED,,,,,,D,,,108696.1328125,,1664534052.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,108696.1328125,,1664537308.9999998,,,,,W_Assess_fraud,,,,,,A,,,108696.1328125,,1664693120.0,,,,,A_PREACCEPTED,,,,,,E,,,108696.1328125,,1664705982.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,108696.1328125,,1664863995.0,,,,,A_ACCEPTED,,,,,,E,,,108696.1328125,,1664866698.0,,,,,A_FINALIZED,,,,,,E,,,108696.1328125,,1664869177.0000002,,,,,O_SELECTED,,,,,,C,,,108696.1328125,,1664875925.0,,,,,O_CREATED,,,,,,C,,,108696.1328125,,1664883813.0,,,,,O_SENT,,,,,,C,,,108696.1328125,,1664895834.0,,,,,W_Call_after_offer,,,,,,A,,,108696.1328125,,1665070440.0,,,,,W_Call_after_offer,,,,,,A,,,108696.1328125,,1665210428.0,,,,,W_Call_after_offer,,,,,,A,,,108696.1328125,,1665256597.0,,,,,O_SELECTED,,,,,,C,,,108696.1328125,,1665264124.0,,,,,O_CREATED,,,,,,C,,,108696.1328125,,1665306317.0,,,,,W_Call_after_offer,,,,,,C,,,108696.1328125,,1665418967.0,,,,,W_Call_after_offer,,,,,,A,,,108696.1328125,,1665577733.0,,,,,A_DECLINED,,,,,,D,,,108696.1328125,,1665592020.0,,,,,0,,,,,,0,,,49805.12109375,,1662023352.0,,,,,0,,,,,,0,,,49805.12109375,,1662146808.0,,,,,regular
269,GEN269,18004.564453125,A_SUBMITTED,,,,,,E,,,134739.34375000003,,1666095621.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,134739.34375000003,,1666099377.0,,,,,W_Assess_fraud,,,,,,A,,,134739.34375000003,,1666312862.0,,,,,A_PREACCEPTED,,,,,,E,,,134739.34375000003,,1666313202.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,134739.34375000003,,1666528477.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,134739.34375000003,,1666745155.0,,,,,A_DECLINED,,,,,,E,,,134739.34375000003,,1666750991.0,,,,,0,,,,,,0,,,49805.12109375,,1661616410.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661722831.0,,,,,0,,,,,,0,,,49805.12109375,,1661741263.0,,,,,0,,,,,,0,,,49805.12109375,,1661757591.0,,,,,0,,,,,,0,,,49805.12109375,,1661806399.9999998,,,,,0,,,,,,0,,,49805.12109375,,1661902904.0,,,,,0,,,,,,0,,,49805.12109375,,1662023352.0,,,,,0,,,,,,0,,,49805.12109375,,1662146808.0,,,,,regular
270,GEN270,20144.560546875,A_SUBMITTED,,,,,,E,,,106954.1640625,,1664428510.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,106954.1640625,,1664433250.0000002,,,,,W_Assess_fraud,,,,,,A,,,106954.1640625,,1664599153.0,,,,,A_PREACCEPTED,,,,,,E,,,106954.1640625,,1664622993.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,106954.1640625,,1664768592.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,106954.1640625,,1664924873.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,106954.1640625,,1665097821.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,106954.1640625,,1665189986.0,,,,,A_CANCELLED,,,,,,D,,,106954.1640625,,1665190463.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661722831.0,,,,,0,,,,,,0,,,49805.12109375,,1661741263.0,,,,,0,,,,,,0,,,49805.12109375,,1661757591.0,,,,,0,,,,,,0,,,49805.12109375,,1661806399.9999998,,,,,0,,,,,,0,,,49805.12109375,,1661902904.0,,,,,0,,,,,,0,,,49805.12109375,,1662023352.0,,,,,0,,,,,,0,,,49805.12109375,,1662146808.0,,,,,regular
271,GEN271,17144.20703125,A_SUBMITTED,,,,,,E,,,118963.625,,1665150332.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,118963.625,,1665156616.0,,,,,W_Assess_fraud,,,,,,A,,,118963.625,,1665327956.0,,,,,A_CANCELLED,,,,,,D,,,118963.625,,1665336026.0,,,,,0,,,,,,0,,,49805.12109375,,1661208227.0,,,,,0,,,,,,0,,,49805.12109375,,1661311977.0,,,,,0,,,,,,0,,,49805.12109375,,1661454440.0,,,,,0,,,,,,0,,,49805.12109375,,1661616410.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661719985.0,,,,,0,,,,,,0,,,49805.12109375,,1661722831.0,,,,,0,,,,,,0,,,49805.12109375,,1661741263.0,,,,,0,,,,,,0,,,49805.12109375,,1661757591.0,,,,,0,,,,,,0,,,49805.12109375,,1661806399.9999998,,,,,0,,,,,,0,,,49805.12109375,,1661902904.0,,,,,0,,,,,,0,,,49805.12109375,,1662023352.0,,,,,0,,,,,,0,,,49805.12109375,,1662146808.0,,,,,regular
272,GEN272,21122.505859375,A_SUBMITTED,,,,,,E,,,97927.8046875,,1663891567.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,97927.8046875,,1663891567.0,,,,,W_Assess_fraud,,,,,,A,,,97927.8046875,,1663974573.0,,,,,A_PREACCEPTED,,,,,,E,,,97927.8046875,,1663974573.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,97927.8046875,,1663999240.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,97927.8046875,,1664029633.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,97927.8046875,,1664062983.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,97927.8046875,,1664119989.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,97927.8046875,,1664200733.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,97927.8046875,,1664286347.0,,,,,A_ACCEPTED,,,,,,D,,,97927.8046875,,1664298976.0,,,,,A_FINALIZED,,,,,,E,,,97927.8046875,,1664307704.0,,,,,O_SELECTED,,,,,,C,,,97927.8046875,,1664317053.0,,,,,O_CREATED,,,,,,C,,,97927.8046875,,1664327187.0,,,,,O_SENT,,,,,,C,,,97927.8046875,,1664340673.0,,,,,O_SELECTED,,,,,,C,,,97927.8046875,,1664349022.0,,,,,O_CREATED,,,,,,C,,,97927.8046875,,1664361950.0,,,,,O_SENT,,,,,,C,,,97927.8046875,,1664376221.0,,,,,W_Call_after_offer,,,,,,A,,,97927.8046875,,1664399495.0,,,,,W_Call_after_offer,,,,,,A,,,97927.8046875,,1664447167.0,,,,,regular
273,GEN273,18516.6796875,A_SUBMITTED,,,,,,E,,,126178.25,,1665584402.0,,,,,A_PARTLYSUBMITTED,,,,,,E,,,126178.25,,1665589256.0,,,,,W_Assess_fraud,,,,,,A,,,126178.25,,1665813811.0,,,,,A_PREACCEPTED,,,,,,E,,,126178.25,,1665819157.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,126178.25,,1666019066.0,,,,,W_Complete_preaccepted_appl,,,,,,A,,,126178.25,,1666249338.0,,,,,A_ACCEPTED,,,,,,E,,,126178.25,,1666250018.0,,,,,A_FINALIZED,,,,,,E,,,126178.25,,1666255689.0,,,,,O_SELECTED,,,,,,C,,,126178.25,,1666264239.0,,,,,O_CREATED,,,,,,C,,,126178.25,,1666273008.0,,,,,O_SENT,,,,,,C,,,126178.25,,1666291527.0,,,,,W_Call_after_offer,,,,,,A,,,126178.25,,1666501293.0,,,,,A_DECLINED,,,,,,A,,,126178.25,,1666585239.9999998,,,,,0,,,,,,0,,,49805.12109375,,1661722831.0,,,,,0,,,,,,0,,,49805.12109375,,1661741263.0,,,,,0,,,,,,0,,,49805.12109375,,1661757591.0,,,,,0,,,,,,0,,,49805.12109375,,1661806399.9999998,,,,,0,,,,,,0,,,49805.12109375,,1661902904.0,,,,,0,,,,,,0,,,49805.12109375,,1662023352.0,,,,,0,,,,,,0,,,49805.12109375,,1662146808.0,,,,,regular
